data_type,link_id,tmc_corridor_name,from_node_id,to_node_id,vdf_code,QVDF_plf1,QVDF_qdf1,QVDF_n1,QVDF_s1,QVDF_cp1,QVDF_cd1,QVDF_alpha1,QVDF_beta1,QVDF_plf2,QVDF_qdf2,QVDF_n2,QVDF_s2,QVDF_cp2,QVDF_cd2,QVDF_alpha2,QVDF_beta2,QVDF_plf3,QVDF_qdf3,QVDF_n3,QVDF_s3,QVDF_cp3,QVDF_cd3,QVDF_alpha3,QVDF_beta3
vdf_code,,,,,0,0.364246975022226,0.9151299974776554,1.0052772282425135,0.6185953305116961,0.11401432283907971,3.1675914608143927,0.12408145074451232,0.6218597992605595,0.16666666666666666,1.0,1.0146085554313784,0.8602308373468947,0.05270219033376308,6.306878776400781,0.13704161750457367,0.8727975672180578,0.25,1.0,1.0000000000000002,0.6386554213605844,0.11686097285310185,4.283730047553101,0.15782828283461822,0.6386554213605845
vdf_code,,,,,100,0.3333333333333333,1.0,1.0000000000000002,3.050758753569965,4.539992982485514e-05,3.2517083747966797,0.0008838586653174869,3.050758753569966,0.16666666666666666,1.0,1.000001813735382,0.05000000003467854,0.46653002430065454,6.205974483942177,0.27259559021085056,0.05000009072144771,0.25,1.0,1.0000000000000002,0.7337676041163277,0.06334292628833396,4.180107710747012,0.09649484086639164,0.7337676041163278
vdf_code,,,,,101,0.5218945729840363,0.6386986004231343,1.0000000000000002,0.1800423850822658,1.4171501961245223,3.446077214056757,0.9443997957410728,0.18004238508226583,0.405199391768845,0.41132013041555937,1.0609788069729102,1.0419140167490242,0.3390442482744265,7.277129083696456,1.430024232615044,1.1054486904587324,0.25,1.0,1.0085213686162324,0.29010221354131893,1.2675675075424808,4.834624396907274,1.067837016449275,0.2925742814392895
vdf_code,,,,,102,0.3333333333333333,1.0,1.0369871402402047,1.0054330221782446,0.059577176559362434,3.116856215594612,0.09965011124628208,1.0426211143716841,0.16666666666666666,1.0,1.0492279671428177,1.06388534163712,0.03665621393471051,6.184681130526746,0.13583673197023868,1.1162582542789574,0.25,1.0,1.0416785679117813,1.0910612049099386,0.045066817973997635,4.104534190058276,0.11219255750308882,1.1365350734346873
vdf_code,,,,,103,0.3333333333333333,1.0,1.0547202678619012,0.9227409138177379,0.07077836282470178,3.0200912686395687,0.10467269273143548,0.9732335437889801,0.16666666666666666,1.0,1.0531492921237489,1.219725381023481,0.023670408875758758,6.197814441943183,0.11682020903478568,1.2845529216102487,0.25,1.0,1.0570688591490838,1.1351029402591815,0.034882015328306586,4.026929587859959,0.09042907812314288,1.1998819700765435
vdf_code,,,,,104,0.364246975022226,0.9151299974776554,1.0052772282425135,0.6185953305116961,0.11401432283907971,3.1675914608143927,0.12408145074451232,0.6218597992605595,0.16666666666666666,1.0,1.0146085554313784,0.8602308373468947,0.05270219033376308,6.306878776400781,0.13704161750457367,0.8727975672180578,0.25,1.0,1.0000000000000002,0.6386554213605844,0.11686097285310185,4.283730047553101,0.15782828283461822,0.6386554213605845
vdf_code,,,,,105,0.5657341089315165,0.5892049428712882,1.0042173015735507,0.6210975561332661,0.09608753393142433,3.105074978275553,0.103583492249112,0.6237169118340754,0.807060030862406,0.2065108669655843,1.1691780122031794,0.050000000000000024,0.2006004648409934,7.208187841595497,0.11809240513386458,0.058458900610159,0.25,1.0,1.000000002934975,0.05000000000000001,0.5103650393010811,4.181336385019726,0.29237847750830864,0.050000000146748755
vdf_code,,,,,106,0.364246975022226,0.9151299974776554,1.0052772282425135,0.6185953305116961,0.11401432283907971,3.1675914608143927,0.12408145074451232,0.6218597992605595,0.16666666666666666,1.0,1.0146085554313784,0.8602308373468947,0.05270219033376308,6.306878776400781,0.13704161750457367,0.8727975672180578,0.25,1.0,1.0000000000000002,0.6386554213605844,0.11686097285310185,4.283730047553101,0.15782828283461822,0.6386554213605845
vdf_code,,,,,200,0.3333333333333333,1.0,1.0253271838370133,0.3455168711724443,0.6146883310685445,3.3097397362867547,0.49573689166942303,0.3542678404874184,0.16666666666666666,1.0,1.0209705084297895,0.21482008775942243,0.9022205787532668,6.807302841511401,0.7265261234032597,0.21932497422066954,0.25,1.0,1.0000000000000002,0.13949452203871512,1.5437111798980672,4.740791327826118,1.0229214067490822,0.13949452203871515
vdf_code,,,,,201,0.43260602742522825,0.7705240153893759,1.0394540946323259,0.8635979464185034,0.4049060696718856,3.4196014317047023,0.6244435035890872,0.8976704215207814,0.435267344759413,0.3829064336512288,1.0383618648674742,0.9835181516897511,0.2748028369319793,7.0611835739347795,1.0020891775609493,1.0212477421195814,0.25,1.0,1.086667142800821,0.8121325598896108,0.47897172459335075,4.859882037573433,0.9224433710455578,0.8825177684307599
vdf_code,,,,,202,0.3333333333333333,1.0,1.018132122809087,0.6187267583241662,0.1336289354254053,3.111045492630632,0.14383798546752996,0.6299455878913682,0.16666666666666666,1.0,1.0412925069240924,1.0954519775850133,0.028710823149969582,6.178146385001949,0.11256193361131428,1.1406859359544532,0.25,1.0,1.0192082822541737,0.6765431000928347,0.12344079657991923,4.203542034704812,0.17392424866258213,0.6895383309165316
vdf_code,,,,,203,0.3333333333333333,1.0,1.024768657740707,0.8540694674148259,0.053009797749243776,3.072274728905116,0.07373600760098863,0.8752236217400116,0.16666666666666666,1.0,1.0308786006030093,0.9261550542810137,0.03962642102400291,6.167010550940317,0.11395024052196988,0.9547534262986156,0.25,1.0,1.0320094605948897,0.9280183921356702,0.044040628746849005,4.060388507861485,0.0862212182370737,0.9577237602900698
vdf_code,,,,,204,0.3333333333333333,1.0,1.02966042921465,0.6125899991679884,0.09974282108193597,3.0361501453830604,0.10503807923167349,0.6307596814759131,0.16666666666666666,1.0,1.0439565164301063,0.9816378787569287,0.042871390426495626,6.238958198603469,0.1379362543055767,1.0247872603029222,0.25,1.0,1.085261434197322,1.3827201338038424,0.012112099939208542,3.84735250363279,0.04162300428952302,1.5006128355054709
vdf_code,,,,,205,0.5837727356266492,0.5709984605148056,1.0000000000000002,0.6658981115803803,0.258771019580182,3.2274697302536954,0.30113742202335697,0.6658981115803804,0.33309598004332736,0.5003562836302845,1.0000000098982784,0.681635471876395,0.16396712783318262,6.328725454077625,0.3075821310189965,0.6816354786234127,0.28345773179157296,0.8819657111481634,1.0000000000000002,0.7706810690933169,0.143596701824106,4.261500517085377,0.2340642727000867,0.7706810690933171
vdf_code,,,,,206,0.5594426227324001,0.5958311358281646,1.0574552973387004,3.9999999999999996,0.013835705579817656,3.137727838884421,0.7152553639525,4.229821189354801,0.16666666666666666,1.0,1.0146085554313784,0.8602308373468947,0.05270219033376308,6.306878776400781,0.13704161750457367,0.8727975672180578,0.3970808562266024,0.6295946935737752,1.0018363744931404,3.0102908793246486,0.012482228606693662,4.0620333832068045,0.45267429172899565,3.0158189007123735
vdf_code,,,,,300,0.3333333333333333,1.0,1.0306751683023987,0.5805099350978973,0.1400883601091904,3.0300642213621933,0.1421963182839772,0.5983171750582398,0.16666666666666666,1.0,1.0403506500651933,1.1068571342176423,0.03137162631670288,6.200228278922568,0.12607177125961255,1.1515195391126212,0.25,1.0,1.0153633071241688,1.1274333304074196,0.03123977410640967,4.1444047049141215,0.08276639322979495,1.1447544349244931
vdf_code,,,,,301,0.4022919488766968,0.828585643496188,1.0000000000000002,0.32714896289473666,0.8273346573590304,3.5136573795914634,0.6656172532085971,0.3271489628947367,0.3717761765987131,0.4482984041405186,1.0297328954150968,0.8301969193153809,0.38504295457280935,7.22291757701891,1.0602505665753181,0.8548810774913207,0.26885834632194644,0.929857686845383,1.048232311988,0.9458322577450626,0.3820168637697532,4.869130026013046,0.9105314398885164,0.9914519342889369
vdf_code,,,,,302,0.4162084557271484,0.8008807335520712,1.0000000002315135,0.4847397672725181,0.13950013263576747,3.123820729913886,0.12923119930039345,0.4847397673847419,0.16666666666666666,1.0,1.0237044657651537,0.9321189194414694,0.046104516319300945,6.181851390580098,0.13432559593300372,0.9542143004564217,0.25,1.0,1.0014492209552521,0.5467201970086987,0.13756974125328103,4.201968854787439,0.16083327369182848,0.5475125153748632
vdf_code,,,,,303,0.3333333333333333,1.0,1.0203646603965348,0.7552015054917458,0.06689886469715998,3.0602106833316296,0.08303431533539322,0.770580927682037,0.16666666666666666,1.0,1.0268499626457626,0.9335643932949718,0.036128994678073324,6.1318618795770945,0.10474246547508537,0.9586305623823558,0.25,1.0,1.0231593239654588,0.8181918857281426,0.05510708721339914,4.063464945218566,0.09255510418602918,0.8371406566756303
vdf_code,,,,,304,0.3333333333333333,1.0,1.011614248044303,0.6588544484711892,0.06631992960396844,3.036929851357321,0.0735355038601901,0.6665065474608262,0.22209198997876534,0.7504397915593534,1.010012528921045,0.6882314989492601,0.06517639007297257,6.139805243250692,0.12120536647680336,0.6951224367368637,0.25,1.0,1.0138840461031733,0.5942355705990636,0.08376751046209797,4.065536866328532,0.10280964546809979,0.6024859646574066
vdf_code,,,,,305,0.4330204086957231,0.7697866581793413,1.0000000707306251,0.29243845095420357,0.4371613243980351,3.2640597373132363,0.32952098975533634,0.292438471638558,0.5743082551762558,0.2902041981192077,1.0135193573055226,1.1639468171342762,0.269409996070207,6.845299683144275,1.348232635123519,1.1796826300397403,0.29665851686571615,0.8427197797700973,1.0000000000040865,0.3793991522027226,0.8998702488642681,4.82022632361731,0.8716333234153327,0.379399152204273
vdf_code,,,,,306,0.364246975022226,0.9151299974776554,1.0052772282425135,0.6185953305116961,0.11401432283907971,3.1675914608143927,0.12408145074451232,0.6218597992605595,0.16666666666666666,1.0,1.0146085554313784,0.8602308373468947,0.05270219033376308,6.306878776400781,0.13704161750457367,0.8727975672180578,0.25,1.0,1.0000000000000002,0.6386554213605844,0.11686097285310185,4.283730047553101,0.15782828283461822,0.6386554213605845
vdf_code,,,,,400,0.7426428523693754,0.4488474268214463,1.0014447260011496,0.05000000000000029,0.08480418273147601,3.0367460408671927,0.04781194649122171,0.05007223630005777,0.16666666666666666,1.0,1.0000000000000002,0.9944808720241585,0.056285241622364784,6.698351359047764,0.19897685608699403,0.9944808720241587,0.25,1.0,1.0000000000000002,1.003653544691391,0.03576404802534178,4.446135671047998,0.08526985842452225,1.0036535446913912
vdf_code,,,,,401,0.36279042213957013,0.9188041166232765,1.0000000000000002,0.05000000020046496,0.7825717419954398,3.41433341218234,0.4438009078347596,0.050000000200464974,0.3185220558609401,0.5232500029430607,1.0659507289156764,0.961154762973445,0.32908861752082935,7.254763080090524,1.1789725942043578,1.024543620192318,0.25,1.0,1.0000000243085856,1.0360352354384534,0.29980835413944074,4.752971683286784,0.8039004771795956,1.0360352606230046
vdf_code,,,,,402,0.40604224211213574,0.8209326487791324,1.0053296056429788,0.4251831301107544,0.17478897918357683,3.102180499901844,0.15085555778115514,0.42744918852029207,0.16666666666666666,1.0,1.0179565617813877,0.7089374582953399,0.0816714342339307,6.210578601847355,0.15898272580847642,0.7216675375643602,0.25,1.0,1.0000000000000002,0.19783705445637476,0.3789962252206716,4.22134913025889,0.26876397138224734,0.1978370544563748
vdf_code,,,,,403,0.3999815248082818,0.8333718250939363,1.0131115337769319,0.577087285543421,0.10444359556769282,3.078130416431006,0.1065773140957608,0.5846537849800615,0.16666666666666666,1.0,1.0200681542240417,0.8824684397479176,0.039769815212941574,6.148378320129726,0.1053437129870524,0.9001779524946283,0.25,1.0,1.0245710246709716,0.8226499957554243,0.05392775939504339,4.0585070284902915,0.0910507736931921,0.8428633490967056
vdf_code,,,,,404,0.3333333333333333,1.0,1.0199966521239896,0.8444697222912169,0.050767692118404886,3.03422196526419,0.06912904209039585,0.8613562895571164,0.20522884880363929,0.8121015521854411,1.024178163050438,0.6455877347116299,0.0651054308519508,6.1568435048052645,0.11225762828294222,0.6611968602248507,0.25,1.0,1.01490855158309,0.6434261067111697,0.06669686939137724,4.051922557799928,0.08751635406216522,0.65301865801298
vdf_code,,,,,405,0.5538092647778641,0.6018919410223936,1.021823059083607,2.061462632415131,0.036776613180709045,3.122557618994189,0.20510927349992156,2.1064500532409745,0.7813119985350939,0.2133164049434223,1.0000000000815499,0.10828083326280012,0.1811416576286537,6.1047785866304,0.11751412166807058,0.1082808332716304,0.28638939308924233,0.8729373574324277,1.0000000254001988,0.18578523670401048,0.25881832455783094,4.129412111012335,0.17964564337890557,0.18578524142299244
vdf_code,,,,,406,0.364246975022226,0.9151299974776554,1.0052772282425135,0.6185953305116961,0.11401432283907971,3.1675914608143927,0.12408145074451232,0.6218597992605595,0.16666666666666666,1.0,1.0146085554313784,0.8602308373468947,0.05270219033376308,6.306878776400781,0.13704161750457367,0.8727975672180578,0.25,1.0,1.0000000000000002,0.6386554213605844,0.11686097285310185,4.283730047553101,0.15782828283461822,0.6386554213605845
vdf_code,,,,,500,0.3333333333333333,1.0,1.032474296468087,1.294889888738651,0.018406736116782587,3.403899867673145,0.04795422342911061,1.3369405268790784,0.16666666666666666,1.0,1.0000000000000009,1.2967394348004873,0.024233764921551954,7.440379469364761,0.17444211255096062,1.2967394348004884,0.25,1.0,1.0000000000001439,3.1277811273071614,4.5399929762484935e-05,4.475732485670188,0.002629144298104041,3.1277811273076113
vdf_code,,,,,501,0.4463961757859118,0.7467208533909965,1.0000000000048312,1.0882937662744532,0.3607312786319995,3.4795520820680723,0.7473413390882081,1.088293766279711,0.3931767464245841,0.4238975681605709,1.0420870794923114,1.1759672118290059,0.11688414503851913,6.804454469793078,0.5944180136515781,1.225460237353605,0.25,1.0,1.0343130220484678,1.303877715990948,0.12994696577632056,4.564663567136885,0.5018261370159478,1.3486177008082512
vdf_code,,,,,502,0.44015309961932786,0.7573122479919396,1.000289379739337,0.7228159332360512,0.15776122004188703,3.125600903178616,0.19175417169201006,0.7230251015223997,0.2622029005441885,0.6356400570732004,1.007240461129014,0.6702197693795173,0.09079575708856956,6.170680535480215,0.16396876493328638,0.6750724695676065,0.2679015212362625,0.933178724952162,1.0045584250164272,0.7200917128941297,0.18311156525581687,4.227227952737534,0.27576046398111753,0.7233741969723082
vdf_code,,,,,503,0.3333333333333333,1.0,1.0124688734511194,0.6333246306416156,0.07685751921643852,3.0532083276274578,0.0831176550972638,0.6412214753145629,0.16666666666666666,1.0,1.0132063102364424,0.7210419848343066,0.04910695730557706,6.137222057063266,0.09689525974784853,0.7305642889795286,0.25,1.0,1.0118016272117107,0.6213328475946981,0.0833788791325177,4.087357816612428,0.10665081747891345,0.6286655862364015
vdf_code,,,,,504,0.4008034357518223,0.8316628641370567,1.133591760513698,1.5165296788582305,0.03269444358890462,3.1425579429725605,0.09899597853654063,1.7191255485281747,0.21607077286476467,0.771352203062562,1.0107166234485563,0.748963162500886,0.04808690385055961,6.086362282610317,0.09919291229715506,0.7569895186902479,0.25,1.0,1.0172753914333303,0.7620126843718246,0.05367554868981204,4.071220781432876,0.08344362092152158,0.7751767517715107
vdf_code,,,,,505,0.49009069434518737,0.6801462202393002,1.000000000020802,0.1959022496142187,0.6543984129749959,3.2154574178294197,0.43874377097480927,0.19590224961829386,0.22580241965067502,0.7381084176356763,1.0040240462264403,0.6557470463326712,0.25573459637015744,6.510989964137283,0.46594520447640464,0.6583858027599656,0.39893029108513367,0.6266759019977473,1.0000001596649073,0.5689396898340473,0.17812902207704023,4.10510891012979,0.212167161829958,0.5689397806737502
vdf_code,,,,,506,0.3333333333333333,1.0,1.0000000000000002,0.050000000464242605,0.37131352619360264,3.0768738743205235,0.20948116613164336,0.05000000046424262,0.16666666666666666,1.0,1.0000000000000002,0.40125622336952765,0.10524019394467928,6.184459712776697,0.11659908044143172,0.40125622336952776,0.25,1.0,1.000000000803009,0.4243342574606225,0.10069115077135941,4.152399960227124,0.09825520247239289,0.4243342578013667
vdf_code,,,,,600,0.3638454183230294,0.9161399774378722,1.131259656635268,1.1735957647266972,0.04884552162253293,3.0384058461446255,0.09599630713170092,1.3276415418333283,0.16666666666666666,1.0,1.1731435204729332,1.1870637171077958,0.0598726680725636,7.158979884632245,0.3303620208745625,1.3925961081135256,0.25,1.0,1.104561086961193,1.2550266972367652,0.03858386569051886,4.165611055772472,0.12334393487455844,1.3862536528651574
vdf_code,,,,,601,0.36238099129156454,0.9198422139784368,1.0000000000000002,0.7580498494577479,1.0322344763105362,4.180161117527587,1.6280673410990503,0.7580498494577481,0.44937538550798956,0.3708851709317832,1.0000000000000493,0.05000000000000001,2.370314205046528,7.430667250180322,1.3975135835388897,0.05000000000000247,0.3044608426139293,0.8211236553562712,1.0000000000000002,0.05000000408730328,0.671521317225792,4.425970940699696,0.38579710308828796,0.0500000040873033
vdf_code,,,,,602,0.44473751660470573,0.7495057666331503,1.0360930568222788,0.7682724994987248,0.2628016961275381,3.258148188047168,0.34731878725909554,0.7960018024781265,0.45176948052651533,0.36891971204523333,1.028291950902199,0.8582570004334509,0.10311096399355729,6.57460120392288,0.2768507637062738,0.8825387653511827,0.266885367610324,0.9367317595508716,1.09994941631519,2.0436770593321367,0.024207650969947078,4.328110699493136,0.2578337341308554,2.2479413885491275
vdf_code,,,,,603,0.39898424464946136,0.8354548777388253,1.0263198596118186,0.8101824273898195,0.09415197063688158,3.1234862492607256,0.1263503510275623,0.831506315138682,0.2670761051925903,0.6240418495937039,1.0132718155392668,0.6713082719253443,0.04804598863255949,6.15779601974883,0.08681676423644269,0.6802177514803214,0.25,1.0,1.0145374999422327,0.6839241060960174,0.07762254488185463,4.134882344439536,0.10929508151149102,0.6938666527488798
vdf_code,,,,,604,0.4826984843297054,0.6905622125501667,1.005952281168008,0.48085905883058333,0.07218769684151956,3.0335070451781694,0.06564619170165675,0.4837212671509266,0.3288760945543744,0.5067764712193485,1.0064612053639532,0.8388348327135499,0.04718843361642205,6.092170428602134,0.11458517065474678,0.8442547168341494,0.25,1.0,1.0449119050019902,1.3691863409281118,0.02274375705850889,4.042078425347277,0.08211374391191922,1.4306791078018977
vdf_code,,,,,605,0.364246975022226,0.9151299974776554,1.0052772282425135,0.6185953305116961,0.11401432283907971,3.1675914608143927,0.12408145074451232,0.6218597992605595,0.16666666666666666,1.0,1.0146085554313784,0.8602308373468947,0.05270219033376308,6.306878776400781,0.13704161750457367,0.8727975672180578,0.25,1.0,1.0000000000056941,0.2759314922374119,0.4916132488164821,4.408882495557985,0.39483244897747777,0.2759314922389831
vdf_code,,,,,606,0.364246975022226,0.9151299974776554,1.0052772282425135,0.6185953305116961,0.11401432283907971,3.1675914608143927,0.12408145074451232,0.6218597992605595,0.16666666666666666,1.0,1.0146085554313784,0.8602308373468947,0.05270219033376308,6.306878776400781,0.13704161750457367,0.8727975672180578,0.25,1.0,1.0000000000000002,0.6386554213605844,0.11686097285310185,4.283730047553101,0.15782828283461822,0.6386554213605845
vdf_code,,,,,all,0.364246975022226,0.9151299974776554,1.0052772282425135,0.6185953305116961,0.11401432283907971,3.1675914608143927,0.12408145074451232,0.6218597992605595,0.16666666666666666,1.0,1.0146085554313784,0.8602308373468947,0.05270219033376308,6.306878776400781,0.13704161750457367,0.8727975672180578,0.25,1.0,1.0000000000000002,0.6386554213605844,0.11686097285310185,4.283730047553101,0.15782828283461822,0.6386554213605845
